match_id,tourney_id,tourney_name,tourney_date,match_num,draw_size,tourney_level,best_of,round,minutes,player_id,player_name,seed,rank,rank_points,age,height,hand,ace,df,svpt,1stIn,1stWon,2ndWon,SvGms,bpSaved,bpFaced,1stWon_pct,WIN,surface_Clay,surface_Grass,surface_Hard
2023-1080-297,2023-1080,Nottingham,20230612,297,32,I,3,QF,134.0,216097,Elizabeth Mandlik,9.024390243902438,0.1447599099110063,620.0,22.0,174.55169772785294,0,0.0,0.0,85.0,55.0,29.0,14.0,14.0,3.0,9.0,0.5272727272727272,0,0,1,0
2023-1080-299,2023-1080,Nottingham,20230612,299,32,I,3,SF,104.0,214839,Jodie Burrage,9.024390243902438,0.9962703135994264,531.0,24.0,174.55169772785294,0,3.0,1.0,69.0,43.0,27.0,14.0,12.0,5.0,9.0,0.627906976744186,1,0,1,0
2023-1080-299,2023-1080,Nottingham,20230612,299,32,I,3,SF,104.0,201427,Alize Cornet,9.024390243902438,-0.1708500963558338,800.0,33.3,173.0,0,1.0,2.0,66.0,42.0,28.0,8.0,12.0,3.0,9.0,0.6666666666666666,0,0,1,0
2023-1081-286,2023-1081,Zhuhai,20231023,286,12,F,3,F,172.0,206242,Beatriz Haddad Maia,8.0,-0.5123372830020947,2210.0,27.3,185.0,1,2.0,2.0,85.0,61.0,42.0,12.0,12.0,2.0,5.0,0.6885245901639344,1,0,0,1
2023-1081-286,2023-1081,Zhuhai,20231023,286,12,F,3,F,172.0,221012,Qinwen Zheng,7.0,-0.619348526313975,2275.0,21.0,174.55169772785294,0,9.0,6.0,97.0,43.0,30.0,24.0,12.0,5.0,8.0,0.6976744186046512,0,0,0,1
2023-1081-287,2023-1081,Zhuhai,20231023,287,12,F,3,SF,195.0,221012,Qinwen Zheng,7.0,-0.5258069936860369,2275.0,21.0,174.55169772785294,0,12.0,4.0,110.0,60.0,44.0,20.0,15.0,13.0,17.0,0.7333333333333333,1,0,0,1
2023-1081-287,2023-1081,Zhuhai,20231023,287,12,F,3,SF,195.0,202684,Lin Zhu,12.0,-0.4615435231805549,1272.0,29.7,173.0,0,1.0,5.0,110.0,68.0,43.0,15.0,14.0,8.0,15.0,0.6323529411764706,0,0,0,1
2023-1081-288,2023-1081,Zhuhai,20231023,288,12,F,3,SF,94.0,206242,Beatriz Haddad Maia,8.0,-0.5123372830020947,2210.0,27.3,185.0,1,2.0,0.0,50.0,36.0,28.0,8.0,9.0,0.0,0.0,0.7777777777777778,1,0,0,1
2023-1081-288,2023-1081,Zhuhai,20231023,288,12,F,3,SF,94.0,214082,Daria Kasatkina,6.0,-0.6276540527946813,2410.0,26.4,170.0,0,2.0,2.0,55.0,37.0,21.0,9.0,8.0,5.0,8.0,0.5675675675675675,0,0,0,1
2023-1081-289,2023-1081,Zhuhai,20231023,289,12,F,3,RR,132.0,202684,Lin Zhu,12.0,-0.2698824906911359,1272.0,29.7,173.0,0,2.0,7.0,88.0,52.0,37.0,15.0,10.0,6.0,9.0,0.7115384615384616,1,0,0,1
2023-1081-289,2023-1081,Zhuhai,20231023,289,12,F,3,RR,132.0,206368,Veronika Kudermetova,5.0,-0.6359595792753877,2460.0,26.4,175.0,0,4.0,4.0,73.0,36.0,25.0,13.0,9.0,9.0,14.0,0.6944444444444444,0,0,0,1
2023-1081-290,2023-1081,Zhuhai,20231023,290,12,F,3,RR,119.0,214643,Liudmila Samsonova,4.0,-0.5662161257378633,2545.0,24.9,180.0,0,12.0,7.0,71.0,43.0,34.0,8.0,11.0,3.0,6.0,0.7906976744186046,1,0,0,1
2023-1081-290,2023-1081,Zhuhai,20231023,290,12,F,3,RR,119.0,202684,Lin Zhu,12.0,-0.4615435231805549,1272.0,29.7,173.0,0,0.0,5.0,94.0,49.0,24.0,21.0,12.0,7.0,13.0,0.4897959183673469,0,0,0,1
2023-1081-291,2023-1081,Zhuhai,20231023,291,12,F,3,RR,173.0,206368,Veronika Kudermetova,5.0,-0.5527464150539212,2460.0,26.4,175.0,0,5.0,2.0,107.0,68.0,48.0,14.0,15.0,11.0,16.0,0.7058823529411765,1,0,0,1
2023-1081-291,2023-1081,Zhuhai,20231023,291,12,F,3,RR,173.0,214643,Liudmila Samsonova,4.0,-0.644265105756094,2545.0,24.9,180.0,0,7.0,9.0,94.0,52.0,35.0,17.0,16.0,4.0,10.0,0.6730769230769231,0,0,0,1
2023-1081-292,2023-1081,Zhuhai,20231023,292,12,F,3,RR,173.0,221012,Qinwen Zheng,7.0,-0.5258069936860369,2275.0,21.0,174.55169772785294,0,12.0,3.0,97.0,52.0,38.0,23.0,16.0,5.0,8.0,0.7307692307692307,1,0,0,1
2023-1081-292,2023-1081,Zhuhai,20231023,292,12,F,3,RR,173.0,202499,Donna Vekic,10.0,-0.5695153674297371,1815.0,27.3,179.0,0,6.0,3.0,120.0,71.0,47.0,22.0,16.0,12.0,17.0,0.6619718309859155,0,0,0,1
2023-1081-293,2023-1081,Zhuhai,20231023,293,12,F,3,RR,116.0,211533,Jelena Ostapenko,3.0,-0.5931555471057476,2615.0,26.3,177.0,0,6.0,4.0,92.0,50.0,32.0,25.0,14.0,7.0,11.0,0.64,1,0,0,1
2023-1081-293,2023-1081,Zhuhai,20231023,293,12,F,3,RR,116.0,202499,Donna Vekic,10.0,-0.5695153674297371,1815.0,27.3,179.0,0,8.0,8.0,84.0,54.0,35.0,8.0,13.0,4.0,10.0,0.6481481481481481,0,0,0,1
2023-1081-294,2023-1081,Zhuhai,20231023,294,12,F,3,RR,120.0,221012,Qinwen Zheng,7.0,-0.5258069936860369,2275.0,21.0,174.55169772785294,0,11.0,5.0,74.0,49.0,35.0,10.0,12.0,5.0,8.0,0.7142857142857143,1,0,0,1
2023-1081-294,2023-1081,Zhuhai,20231023,294,12,F,3,RR,120.0,211533,Jelena Ostapenko,3.0,-0.6608761587175066,2615.0,26.3,177.0,0,2.0,7.0,94.0,53.0,35.0,19.0,13.0,6.0,10.0,0.660377358490566,0,0,0,1
2023-1081-295,2023-1081,Zhuhai,20231023,295,12,F,3,RR,97.0,206242,Beatriz Haddad Maia,8.0,-0.5123372830020947,2210.0,27.3,185.0,1,3.0,3.0,56.0,35.0,27.0,14.0,10.0,0.0,1.0,0.7714285714285715,1,0,0,1
2023-1081-295,2023-1081,Zhuhai,20231023,295,12,F,3,RR,97.0,201614,Caroline Garcia,9.0,-0.6027374733525623,2035.0,30.0,177.0,0,8.0,6.0,67.0,40.0,27.0,10.0,9.0,8.0,11.0,0.675,0,0,0,1
2023-1081-296,2023-1081,Zhuhai,20231023,296,12,F,3,RR,89.0,201614,Caroline Garcia,9.0,-0.4988675723181525,2035.0,30.0,177.0,0,5.0,2.0,67.0,36.0,30.0,21.0,11.0,2.0,2.0,0.8333333333333334,1,0,0,1
2023-1081-296,2023-1081,Zhuhai,20231023,296,12,F,3,RR,89.0,201619,Madison Keys,2.0,-0.6774872116789192,2737.0,28.6,178.0,0,12.0,1.0,66.0,49.0,36.0,11.0,10.0,2.0,3.0,0.7346938775510204,0,0,0,1
2023-1081-297,2023-1081,Zhuhai,20231023,297,12,F,3,RR,99.0,206242,Beatriz Haddad Maia,8.0,-0.5123372830020947,2210.0,27.3,185.0,1,5.0,1.0,69.0,47.0,32.0,14.0,10.0,6.0,7.0,0.6808510638297872,1,0,0,1
2023-1081-297,2023-1081,Zhuhai,20231023,297,12,F,3,RR,99.0,201619,Madison Keys,2.0,-0.6774872116789192,2737.0,28.6,178.0,0,3.0,4.0,55.0,37.0,25.0,8.0,10.0,3.0,6.0,0.6756756756756757,0,0,0,1
2023-1081-298,2023-1081,Zhuhai,20231023,298,12,F,3,RR,129.0,214082,Daria Kasatkina,6.0,-0.539276704369979,2410.0,26.4,170.0,0,4.0,6.0,101.0,73.0,37.0,12.0,9.0,12.0,17.0,0.5068493150684932,1,0,0,1
2023-1081-298,2023-1081,Zhuhai,20231023,298,12,F,3,RR,129.0,202663,Magda Linette,11.0,-0.5778208939104434,1876.0,31.6,171.0,0,0.0,4.0,60.0,32.0,13.0,7.0,10.0,8.0,16.0,0.40625,0,0,0,1
2023-1081-299,2023-1081,Zhuhai,20231023,299,12,F,3,RR,108.0,206252,Barbora Krejcikova,1.0,-0.6335646791575741,2775.0,27.8,178.0,0,2.0,9.0,73.0,42.0,34.0,11.0,9.0,9.0,10.0,0.8095238095238095,1,0,0,1
2023-1081-299,2023-1081,Zhuhai,20231023,299,12,F,3,RR,108.0,202663,Magda Linette,11.0,-0.5778208939104434,1876.0,31.6,171.0,0,0.0,0.0,57.0,39.0,21.0,10.0,9.0,5.0,9.0,0.5384615384615384,0,0,0,1
2023-1081-300,2023-1081,Zhuhai,20231023,300,12,F,3,RR,130.0,214082,Daria Kasatkina,6.0,-0.539276704369979,2410.0,26.4,170.0,0,0.0,4.0,75.0,41.0,30.0,15.0,13.0,2.0,6.0,0.7317073170731707,1,0,0,1
2023-1081-300,2023-1081,Zhuhai,20231023,300,12,F,3,RR,130.0,206252,Barbora Krejcikova,1.0,-0.6857927381596256,2775.0,27.8,178.0,0,0.0,4.0,82.0,51.0,35.0,12.0,13.0,3.0,8.0,0.6862745098039216,0,0,0,1
2023-1082-270,2023-1082,Prague,20230731,270,32,I,3,R32,137.0,201518,Yanina Wickmayer,9.024390243902438,0.4844213076096245,753.0,33.7,182.0,0,1.0,6.0,97.0,62.0,38.0,13.0,13.0,11.0,17.0,0.6129032258064516,1,0,0,1
2023-1082-270,2023-1082,Prague,20230731,270,32,I,3,R32,137.0,202684,Lin Zhu,2.0,-0.4532379966998486,1227.0,29.5,173.0,0,3.0,2.0,89.0,62.0,31.0,13.0,12.0,7.0,13.0,0.5,0,0,0,1
2023-1082-271,2023-1082,Prague,20230731,271,32,I,3,R32,102.0,211337,Tamara Korpatsch,9.024390243902438,0.5652395717132774,720.0,28.2,170.0,0,0.0,1.0,59.0,28.0,18.0,15.0,9.0,2.0,5.0,0.6428571428571429,1,0,0,1
2023-1082-271,2023-1082,Prague,20230731,271,32,I,3,R32,102.0,202600,Viktoriya Tomova,9.024390243902438,0.086621224546062,692.0,28.4,170.0,0,1.0,2.0,62.0,42.0,21.0,6.0,9.0,4.0,10.0,0.5,0,0,0,1
2023-1082-272,2023-1082,Prague,20230731,272,32,I,3,R32,71.0,201466,Kaia Kanepi,9.024390243902438,0.4709515969256824,753.0,38.1,181.0,0,2.0,2.0,39.0,21.0,20.0,9.0,8.0,0.0,1.0,0.9523809523809524,1,0,0,1
2023-1082-272,2023-1082,Prague,20230731,272,32,I,3,R32,71.0,214593,Lucrezia Stefanini,9.024390243902438,0.0783156980653557,714.0,25.2,174.55169772785294,0,0.0,0.0,53.0,46.0,23.0,4.0,9.0,0.0,5.0,0.5,0,0,0,1
2023-1082-273,2023-1082,Prague,20230731,273,32,I,3,R32,141.0,201427,Alize Cornet,6.0,0.1072694084592442,909.0,33.5,173.0,0,2.0,7.0,75.0,52.0,29.0,10.0,13.0,1.0,7.0,0.5576923076923077,1,0,0,1
2023-1082-273,2023-1082,Prague,20230731,273,32,I,3,R32,141.0,222980,Lucie Havlickova,9.024390243902438,1.1248120346343518,331.0,18.3,174.55169772785294,0,1.0,5.0,84.0,49.0,23.0,11.0,13.0,2.0,11.0,0.4693877551020408,0,0,0,1
2023-1082-274,2023-1082,Prague,20230731,274,32,I,3,R32,60.0,222328,Linda Noskova,4.0,0.1880876725628971,887.0,18.6,174.55169772785294,0,2.0,4.0,43.0,23.0,15.0,14.0,8.0,0.0,1.0,0.6521739130434783,1,0,0,1
2023-1082-274,2023-1082,Prague,20230731,274,32,I,3,R32,60.0,220722,Elvina Kalieva,9.024390243902438,0.709535710599036,410.0,20.0,174.55169772785294,0,3.0,5.0,44.0,17.0,8.0,11.0,7.0,1.0,6.0,0.4705882352941176,0,0,0,1
2023-1082-276,2023-1082,Prague,20230731,276,32,I,3,R32,112.0,203533,Anna Karolina Schmiedlova,9.024390243902438,0.3362544900862608,820.0,28.8,176.0,0,0.0,3.0,71.0,44.0,24.0,11.0,8.0,12.0,16.0,0.5454545454545454,1,0,0,1
2023-1082-276,2023-1082,Prague,20230731,276,32,I,3,R32,112.0,206255,Patricia Maria Tig,9.024390243902438,5.028409480566322,44.0,29.0,174.55169772785294,0,0.0,8.0,55.0,33.0,12.0,6.0,8.0,8.0,16.0,0.3636363636363636,0,0,0,1
2023-1082-277,2023-1082,Prague,20230731,277,32,I,3,R32,86.0,216016,Xiyu Wang,9.0,0.3227847794023187,837.0,22.3,174.55169772785294,1,2.0,4.0,54.0,27.0,22.0,18.0,9.0,4.0,4.0,0.8148148148148148,1,0,0,1
2023-1082-277,2023-1082,Prague,20230731,277,32,I,3,R32,86.0,220704,Clara Tauson,9.024390243902438,-0.0296561461838263,764.0,20.6,182.0,0,1.0,2.0,58.0,37.0,26.0,6.0,8.0,5.0,8.0,0.7027027027027027,0,0,0,1
2023-1082-278,2023-1082,Prague,20230731,278,32,I,3,R32,138.0,214149,Viktoria Hruncakova,9.024390243902438,0.8076943640242362,627.0,25.2,174.55169772785294,0,10.0,6.0,104.0,58.0,41.0,20.0,15.0,5.0,9.0,0.7068965517241379,1,0,0,1
2023-1082-278,2023-1082,Prague,20230731,278,32,I,3,R32,138.0,216133,Xin Yu Wang,7.0,-0.1625445698751275,873.0,21.8,182.0,0,7.0,9.0,95.0,47.0,32.0,24.0,15.0,3.0,7.0,0.6808510638297872,0,0,0,1
2023-1082-281,2023-1082,Prague,20230731,281,32,I,3,R32,71.0,206294,Yue Yuan,9.024390243902438,0.794224653340294,627.0,24.8,184.0,0,2.0,3.0,56.0,34.0,21.0,13.0,8.0,5.0,7.0,0.6176470588235294,1,0,0,1
2023-1082-281,2023-1082,Prague,20230731,281,32,I,3,R32,71.0,201533,Shuai Zhang,3.0,-0.3950993113349044,1124.0,34.5,177.0,0,0.0,2.0,50.0,31.0,13.0,6.0,8.0,5.0,11.0,0.4193548387096774,0,0,0,1
2023-1082-282,2023-1082,Prague,20230731,282,32,I,3,R32,129.0,203462,Kateryna Baindl,8.0,0.5517698610293353,728.0,29.4,175.0,0,0.0,1.0,72.0,55.0,32.0,11.0,13.0,4.0,9.0,0.5818181818181818,1,0,0,1
2023-1082-282,2023-1082,Prague,20230731,282,32,I,3,R32,129.0,215035,Dayana Yastremska,9.024390243902438,0.4686754426585527,497.0,23.2,175.0,0,8.0,8.0,104.0,65.0,44.0,10.0,13.0,6.0,12.0,0.676923076923077,0,0,0,1
2023-1082-285,2023-1082,Prague,20230731,285,32,I,3,R32,167.0,211713,Jaqueline Cristian,9.024390243902438,0.875042917443947,609.0,25.1,180.0,0,1.0,4.0,98.0,50.0,33.0,18.0,15.0,4.0,11.0,0.66,1,0,0,1
2023-1082-285,2023-1082,Prague,20230731,285,32,I,3,R32,167.0,213631,Marie Bouzkova,1.0,-0.4449324702191423,1218.0,25.0,180.0,0,1.0,1.0,98.0,65.0,35.0,13.0,15.0,6.0,14.0,0.5384615384615384,0,0,0,1
2023-1082-286,2023-1082,Prague,20230731,286,32,I,3,R16,18.0,211337,Tamara Korpatsch,9.024390243902438,0.5652395717132774,720.0,28.2,170.0,0,0.0,2.0,12.0,2.0,1.0,7.0,2.0,0.0,0.0,0.5,1,0,0,1
2023-1082-286,2023-1082,Prague,20230731,286,32,I,3,R16,18.0,201518,Yanina Wickmayer,9.024390243902438,0.0035659597389988,753.0,33.7,182.0,0,0.0,0.0,10.0,8.0,2.0,0.0,2.0,2.0,4.0,0.25,0,0,0,1
2023-1082-287,2023-1082,Prague,20230731,287,32,I,3,R16,197.0,201427,Alize Cornet,6.0,0.1072694084592442,909.0,33.5,173.0,0,2.0,13.0,122.0,82.0,54.0,12.0,17.0,10.0,18.0,0.6585365853658537,1,0,0,1
2023-1082-287,2023-1082,Prague,20230731,287,32,I,3,R16,197.0,201466,Kaia Kanepi,9.024390243902438,-0.0047395667417074,753.0,38.1,181.0,0,0.0,0.0,117.0,73.0,43.0,15.0,17.0,9.0,17.0,0.589041095890411,0,0,0,1
2023-1082-288,2023-1082,Prague,20230731,288,32,I,3,R16,117.0,222328,Linda Noskova,4.0,0.1880876725628971,887.0,18.6,174.55169772785294,0,2.0,10.0,87.0,50.0,27.0,17.0,13.0,2.0,9.0,0.54,1,0,0,1
2023-1082-288,2023-1082,Prague,20230731,288,32,I,3,R16,117.0,206102,Ankita Raina,9.024390243902438,0.8590351872517497,366.0,30.5,163.0,0,1.0,3.0,76.0,56.0,26.0,11.0,13.0,9.0,17.0,0.4642857142857143,0,0,0,1
2023-1082-289,2023-1082,Prague,20230731,289,32,I,3,R16,169.0,203533,Anna Karolina Schmiedlova,9.024390243902438,0.3362544900862608,820.0,28.8,176.0,0,1.0,3.0,102.0,59.0,36.0,23.0,15.0,8.0,13.0,0.6101694915254238,1,0,0,1
2023-1082-289,2023-1082,Prague,20230731,289,32,I,3,R16,169.0,216016,Xiyu Wang,9.0,-0.0961003580294769,837.0,22.3,174.55169772785294,1,7.0,8.0,98.0,64.0,44.0,9.0,15.0,5.0,11.0,0.6875,0,0,0,1
2023-1082-292,2023-1082,Prague,20230731,292,32,I,3,R16,29.0,203462,Kateryna Baindl,8.0,0.5517698610293353,728.0,29.4,175.0,0,0.0,1.0,14.0,8.0,6.0,3.0,2.0,0.0,0.0,0.75,1,0,0,1
2023-1082-292,2023-1082,Prague,20230731,292,32,I,3,R16,29.0,215898,Jule Niemeier,9.024390243902438,0.0700101715846494,719.0,23.9,178.0,0,1.0,2.0,23.0,9.0,4.0,4.0,3.0,2.0,5.0,0.4444444444444444,0,0,0,1
2023-1082-294,2023-1082,Prague,20230731,294,32,I,3,QF,111.0,211337,Tamara Korpatsch,9.024390243902438,0.5652395717132774,720.0,28.2,170.0,0,0.0,1.0,58.0,38.0,25.0,12.0,9.0,1.0,4.0,0.6578947368421053,1,0,0,1
2023-1082-294,2023-1082,Prague,20230731,294,32,I,3,QF,111.0,201427,Alize Cornet,6.0,-0.228988781720778,909.0,33.5,173.0,0,0.0,2.0,67.0,47.0,22.0,8.0,10.0,4.0,10.0,0.4680851063829787,0,0,0,1
2023-1082-295,2023-1082,Prague,20230731,295,32,I,3,QF,54.0,222328,Linda Noskova,4.0,0.1880876725628971,887.0,18.6,174.55169772785294,0,4.0,1.0,39.0,17.0,12.0,15.0,7.0,2.0,3.0,0.7058823529411765,1,0,0,1
2023-1082-295,2023-1082,Prague,20230731,295,32,I,3,QF,54.0,203533,Anna Karolina Schmiedlova,9.024390243902438,-0.0877948315487706,820.0,28.8,176.0,0,1.0,3.0,33.0,18.0,5.0,3.0,7.0,1.0,7.0,0.2777777777777778,0,0,0,1
2023-1082-297,2023-1082,Prague,20230731,297,32,I,3,QF,124.0,211713,Jaqueline Cristian,9.024390243902438,0.875042917443947,609.0,25.1,180.0,0,4.0,4.0,87.0,57.0,33.0,12.0,13.0,3.0,9.0,0.5789473684210527,1,0,0,1
2023-1082-297,2023-1082,Prague,20230731,297,32,I,3,QF,124.0,203462,Kateryna Baindl,8.0,0.0450935921425304,728.0,29.4,175.0,0,0.0,0.0,77.0,60.0,31.0,7.0,12.0,7.0,13.0,0.5166666666666667,0,0,0,1
2023-1082-298,2023-1082,Prague,20230731,298,32,I,3,SF,65.0,222328,Linda Noskova,4.0,0.1880876725628971,887.0,18.6,174.55169772785294,0,0.0,1.0,51.0,34.0,22.0,10.0,7.0,5.0,6.0,0.6470588235294118,1,0,0,1
2023-1082-298,2023-1082,Prague,20230731,298,32,I,3,SF,65.0,211337,Tamara Korpatsch,9.024390243902438,0.0533991186232368,720.0,28.2,170.0,0,1.0,4.0,43.0,27.0,12.0,2.0,7.0,1.0,7.0,0.4444444444444444,0,0,0,1
2023-1082-300,2023-1082,Prague,20230731,300,32,I,3,F,71.0,211702,Nao Hibino,9.024390243902438,1.063618867019137,542.0,28.6,163.0,0,0.0,1.0,45.0,23.0,17.0,14.0,8.0,0.0,1.0,0.7391304347826086,1,0,0,1
2023-1082-300,2023-1082,Prague,20230731,300,32,I,3,F,71.0,222328,Linda Noskova,4.0,-0.1791556228365401,887.0,18.6,174.55169772785294,0,0.0,4.0,57.0,31.0,19.0,9.0,9.0,2.0,7.0,0.6129032258064516,0,0,0,1
2023-1094-270,2023-1094,Lausanne,20230724,270,32,I,3,R32,140.0,220714,Elisabetta Cocciaretto,2.0,-0.2025339372714252,1170.0,22.4,174.55169772785294,0,0.0,5.0,108.0,67.0,37.0,21.0,15.0,6.0,13.0,0.5522388059701493,1,1,0,0
2023-1094-270,2023-1094,Lausanne,20230724,270,32,I,3,R32,140.0,232447,Celine Naef,9.024390243902438,0.5517307074656159,455.0,18.0,174.55169772785294,0,2.0,2.0,87.0,54.0,31.0,13.0,14.0,7.0,14.0,0.5740740740740741,0,1,0,0
2023-1094-273,2023-1094,Lausanne,20230724,273,32,I,3,R32,38.0,220589,Elina Avanesyan,8.0,0.1476785405110707,889.0,20.8,174.55169772785294,0,2.0,4.0,35.0,22.0,13.0,6.0,5.0,4.0,6.0,0.5909090909090909,1,1,0,0
2023-1094-273,2023-1094,Lausanne,20230724,273,32,I,3,R32,38.0,201516,Evgeniya Rodina,9.024390243902438,1.6314491499574373,229.0,34.4,170.0,0,0.0,5.0,30.0,23.0,8.0,0.0,5.0,1.0,6.0,0.3478260869565217,0,1,0,0
2023-1094-274,2023-1094,Lausanne,20230724,274,32,I,3,R32,94.0,214461,Tamara Zidansek,9.024390243902438,1.0232097349673108,545.0,25.5,168.0,0,1.0,2.0,77.0,52.0,29.0,15.0,9.0,5.0,7.0,0.5576923076923077,1,1,0,0
2023-1094-274,2023-1094,Lausanne,20230724,274,32,I,3,R32,94.0,214459,Lucia Bronzetti,4.0,-0.1957666757979527,882.0,24.6,174.55169772785294,0,1.0,1.0,52.0,40.0,22.0,2.0,9.0,1.0,6.0,0.55,0,1,0,0
2023-1094-275,2023-1094,Lausanne,20230724,275,32,I,3,R32,79.0,204427,Sara Sorribes Tormo,9.024390243902438,0.4036030435059716,764.0,26.7,176.0,0,0.0,2.0,54.0,39.0,29.0,6.0,8.0,0.0,1.0,0.7435897435897436,1,1,0,0
2023-1094-275,2023-1094,Lausanne,20230724,275,32,I,3,R32,79.0,214826,Susan Bandecchi,9.024390243902438,3.00186101927398,112.0,25.0,174.55169772785294,0,0.0,0.0,43.0,32.0,12.0,6.0,7.0,3.0,8.0,0.375,0,1,0,0
2023-1094-277,2023-1094,Lausanne,20230724,277,32,I,3,R32,65.0,259799,Mirra Andreeva,6.0,0.0937996977753021,900.0,16.2,174.55169772785294,0,1.0,2.0,50.0,29.0,19.0,9.0,7.0,1.0,3.0,0.6551724137931034,1,1,0,0
2023-1094-277,2023-1094,Lausanne,20230724,277,32,I,3,R32,65.0,215035,Dayana Yastremska,9.024390243902438,0.4354533367357274,497.0,23.1,175.0,0,0.0,0.0,49.0,27.0,9.0,8.0,7.0,3.0,10.0,0.3333333333333333,0,1,0,0
2023-1094-278,2023-1094,Lausanne,20230724,278,32,I,3,R32,53.0,215613,Emma Navarro,5.0,-0.0543671197480615,1007.0,22.1,174.55169772785294,0,1.0,0.0,34.0,17.0,13.0,11.0,6.0,0.0,0.0,0.7647058823529411,1,1,0,0
2023-1094-278,2023-1094,Lausanne,20230724,278,32,I,3,R32,53.0,206417,Leolia Jeanjean,9.024390243902438,0.5932583398691476,437.0,27.9,174.55169772785294,0,0.0,5.0,46.0,27.0,13.0,3.0,6.0,2.0,8.0,0.4814814814814814,0,1,0,0
2023-1094-279,2023-1094,Lausanne,20230724,279,32,I,3,R32,99.0,216262,Clara Burel,9.024390243902438,0.3631939114541451,782.0,22.3,176.0,0,0.0,3.0,72.0,45.0,27.0,14.0,10.0,3.0,6.0,0.6,1,1,0,0
2023-1094-279,2023-1094,Lausanne,20230724,279,32,I,3,R32,99.0,215337,Olga Danilovic,9.024390243902438,0.1032322775074747,662.0,22.4,174.55169772785294,1,0.0,4.0,61.0,32.0,16.0,14.0,10.0,3.0,8.0,0.5,0,1,0,0
2023-1094-281,2023-1094,Lausanne,20230724,281,32,I,3,R32,131.0,202536,Ana Bogdan,3.0,-0.2429430693232517,1214.0,30.6,171.0,0,1.0,1.0,87.0,52.0,29.0,17.0,13.0,4.0,10.0,0.5576923076923077,1,1,0,0
2023-1094-281,2023-1094,Lausanne,20230724,281,32,I,3,R32,131.0,215899,Simona Waltert,9.024390243902438,0.3274814924865453,545.0,22.6,174.55169772785294,0,0.0,7.0,76.0,55.0,29.0,8.0,13.0,3.0,10.0,0.5272727272727272,0,1,0,0
2023-1094-282,2023-1094,Lausanne,20230724,282,32,I,3,R32,130.0,201427,Alize Cornet,7.0,0.174617961878955,879.0,33.5,173.0,0,0.0,9.0,95.0,59.0,39.0,16.0,13.0,8.0,12.0,0.6610169491525424,1,1,0,0
2023-1094-282,2023-1094,Lausanne,20230724,282,32,I,3,R32,130.0,203530,Viktorija Golubic,9.024390243902438,0.2028985952759505,620.0,30.7,169.0,0,0.0,2.0,68.0,41.0,22.0,14.0,12.0,2.0,8.0,0.5365853658536586,0,1,0,0
2023-1094-284,2023-1094,Lausanne,20230724,284,32,I,3,R32,58.0,203575,Danka Kovinic,9.024390243902438,0.5383001503453931,722.0,28.6,169.0,0,4.0,2.0,52.0,31.0,23.0,8.0,7.0,3.0,4.0,0.7419354838709677,1,1,0,0
2023-1094-284,2023-1094,Lausanne,20230724,284,32,I,3,R32,58.0,214930,Jenny Duerst,9.024390243902438,2.902194701505504,122.0,24.3,174.55169772785294,0,0.0,2.0,37.0,24.0,10.0,1.0,7.0,3.0,9.0,0.4166666666666667,0,1,0,0
2023-1094-285,2023-1094,Lausanne,20230724,285,32,I,3,R32,130.0,220348,Diane Parry,9.0,0.4440121755577981,749.0,20.8,170.0,0,2.0,6.0,92.0,49.0,32.0,15.0,14.0,7.0,14.0,0.6530612244897959,1,1,0,0
2023-1094-285,2023-1094,Lausanne,20230724,285,32,I,3,R32,130.0,211539,Fiona Ferro,9.024390243902438,1.365672302574835,279.0,26.3,170.0,0,0.0,2.0,85.0,55.0,26.0,14.0,14.0,2.0,10.0,0.4727272727272727,0,1,0,0
2023-1094-286,2023-1094,Lausanne,20230724,286,32,I,3,R16,156.0,220714,Elisabetta Cocciaretto,2.0,-0.2025339372714252,1170.0,22.4,174.55169772785294,0,0.0,4.0,104.0,78.0,43.0,13.0,12.0,10.0,15.0,0.5512820512820513,1,1,0,0
2023-1094-286,2023-1094,Lausanne,20230724,286,32,I,3,R16,156.0,220699,Julia Riera,9.024390243902438,0.4188422837743148,500.0,21.1,174.55169772785294,0,6.0,4.0,130.0,71.0,38.0,24.0,13.0,15.0,23.0,0.5352112676056338,0,1,0,0
2023-1094-287,2023-1094,Lausanne,20230724,287,32,I,3,R16,135.0,220589,Elina Avanesyan,8.0,0.1476785405110707,889.0,20.8,174.55169772785294,0,1.0,1.0,83.0,63.0,40.0,9.0,14.0,3.0,7.0,0.6349206349206349,1,1,0,0
2023-1094-287,2023-1094,Lausanne,20230724,287,32,I,3,R16,135.0,203564,Chloe Paquet,9.024390243902438,1.0334512433465823,335.0,29.0,179.0,0,2.0,3.0,96.0,58.0,38.0,15.0,13.0,10.0,15.0,0.6551724137931034,0,1,0,0
2023-1094-288,2023-1094,Lausanne,20230724,288,32,I,3,R16,113.0,214461,Tamara Zidansek,9.024390243902438,1.0232097349673108,545.0,25.5,168.0,0,0.0,3.0,59.0,41.0,27.0,11.0,10.0,3.0,5.0,0.6585365853658537,1,1,0,0
2023-1094-288,2023-1094,Lausanne,20230724,288,32,I,3,R16,113.0,204427,Sara Sorribes Tormo,9.024390243902438,-0.046267199145239,764.0,26.7,176.0,0,1.0,5.0,69.0,47.0,25.0,10.0,11.0,5.0,10.0,0.5319148936170213,0,1,0,0
